shop_name,item,value
Common World 2 Magic 3,X-Fight,1
Common World 2 Magic 3,X-Magic,2
Crescent Armor,2-Handed,2
Crescent Armor,Aero 2,1
Crescent Armor,Aero 3,1
Crescent Armor,Ancient Sword,1
Crescent Armor,AntiMagic Bow,2
Crescent Armor,Antidote,4
Crescent Armor,AquaRake,1
Crescent Armor,Armor,1
Crescent Armor,Bahmut,1
Crescent Armor,Bard's Surplice,2
Crescent Armor,Barrier,1
Crescent Armor,Battle Axe,2
Crescent Armor,BeastKiller,1
Crescent Armor,Bio,6
Crescent Armor,Black Lv.2,1
Crescent Armor,Black Lv.3,1
Crescent Armor,Black Lv.4,2
Crescent Armor,Blowfish,1
Crescent Armor,Blue,2
Crescent Armor,Bolt2,4
Crescent Armor,Bolt3,2
Crescent Armor,Brawl,1
Crescent Armor,Broadsword,1
Crescent Armor,Bronze Helm,1
Crescent Armor,Cabin,6
Crescent Armor,Capture,1
Crescent Armor,Catch,1
Crescent Armor,Caution,2
Crescent Armor,Chocob,1
Crescent Armor,Circlet,1
Crescent Armor,Comet,1
Crescent Armor,CopperPlt,1
Crescent Armor,Coral Ring,1
Crescent Armor,Coral Sword,2
Crescent Armor,Cotton Robe,1
Crescent Armor,Counter,1
Crescent Armor,Crbnkl,1
Crescent Armor,Crystal Armor,1
Crescent Armor,Cure,1
Crescent Armor,Cursed Ring,2
Crescent Armor,Cursed Shield,1
Crescent Armor,Dagger,2
Crescent Armor,DarkHood,1
Crescent Armor,DarkMatter,2
Crescent Armor,Dbl Grip,2
Crescent Armor,DblLance,2
Crescent Armor,Demi,1
Crescent Armor,Diamond Armlet,1
Crescent Armor,Diamond Armor,1
Crescent Armor,Dimen Lv.1,1
Crescent Armor,Dimen Lv.3,2
Crescent Armor,Dimen Lv.6,2
Crescent Armor,DmgFloor,1
Crescent Armor,Doom,2
Crescent Armor,DrkShock,1
Crescent Armor,Earth Bell,2
Crescent Armor,Earth Hammer,1
Crescent Armor,Elf Cape,1
Crescent Armor,Elixir,6
Crescent Armor,Emission,1
Crescent Armor,Enhancer,2
Crescent Armor,Epee Sword,1
Crescent Armor,Equip Armors,3
Crescent Armor,Equip Harps,1
Crescent Armor,Equip Rods,1
Crescent Armor,Equip Swords,1
Crescent Armor,Ether,4
Crescent Armor,Exit,1
Crescent Armor,Eyedrop,7
Crescent Armor,Fire,6
Crescent Armor,Fire Bow,1
Crescent Armor,Fire Rod,3
Crescent Armor,Fire2,6
Crescent Armor,Flail,2
Crescent Armor,Flame Scroll,1
Crescent Armor,Flame Whip,2
Crescent Armor,Flametongue,1
Crescent Armor,Flash,1
Crescent Armor,Flirt,1
Crescent Armor,Float,1
Crescent Armor,Forged,3
Crescent Armor,Full Moon,2
Crescent Armor,Gaia Gear,1
Crescent Armor,Giant's Gloves,2
Crescent Armor,Giyaman,2
Crescent Armor,Golden Armor,1
Crescent Armor,Golden Shield,2
Crescent Armor,GrnBeret,1
Crescent Armor,Guard Ring,1
Crescent Armor,GuardOff,1
Crescent Armor,Guardian,1
Crescent Armor,HP +10%,2
Crescent Armor,HP +20%,3
Crescent Armor,Hast2,1
Crescent Armor,Heal,1
Crescent Armor,HiPotion,2
Crescent Armor,Hide,3
Crescent Armor,Ice Bow,1
Crescent Armor,Ice Rod,3
Crescent Armor,Ice Shield,1
Crescent Armor,IceBrand,1
Crescent Armor,Iron Helm,1
Crescent Armor,Javelin,1
Crescent Armor,Kick,3
Crescent Armor,Kodachi,1
Crescent Armor,L4 Qrter,1
Crescent Armor,Lamia's Harp,1
Crescent Armor,Lamia's Tiara,1
Crescent Armor,Leather Armor,1
Crescent Armor,Leather Cap,1
Crescent Armor,Leather Shield,1
Crescent Armor,Leather Shoes,1
Crescent Armor,Levia,1
Crescent Armor,Life2,1
Crescent Armor,Lillith Rod,1
Crescent Armor,LuckMallet,2
Crescent Armor,Lumina Robe,2
Crescent Armor,MP +10%,4
Crescent Armor,MP +30%,1
Crescent Armor,Mage Masher,2
Crescent Armor,Magus,1
Crescent Armor,Maiden's Kiss,10
Crescent Armor,ManEater,1
Crescent Armor,Medicine,1
Crescent Armor,Meteo,2
Crescent Armor,MgcSwrd Lv.7,1
Crescent Armor,MindBlst,1
Crescent Armor,Mirage Vest,2
Crescent Armor,Missile,1
Crescent Armor,MoonFlut,1
Crescent Armor,Murasume,1
Crescent Armor,Mute,2
Crescent Armor,Mythril Armor,1
Crescent Armor,Mythril Glove,1
Crescent Armor,Mythril Shield,1
Crescent Armor,Mythril Spear,2
Crescent Armor,Ogre Killer,2
Crescent Armor,Orialcon,2
Crescent Armor,Partisan,1
Crescent Armor,Phenix,1
Crescent Armor,Phoenix Down,5
Crescent Armor,Pinwheel,1
Crescent Armor,Plumed Hat,1
Crescent Armor,Potion,3
Crescent Armor,Psych,2
Crescent Armor,Ramuh,4
Crescent Armor,RegalCut,2
Crescent Armor,Reset,1
Crescent Armor,Revivify,4
Crescent Armor,Ribbon,1
Crescent Armor,RisingSun,1
Crescent Armor,RuneEdge,1
Crescent Armor,Running Shoes,3
Crescent Armor,Shell,1
Crescent Armor,Shiva,1
Crescent Armor,Shoat,2
Crescent Armor,Silk robe,1
Crescent Armor,Silver Armlet,1
Crescent Armor,Silver Harp,1
Crescent Armor,Silver Plate,1
Crescent Armor,Size,2
Crescent Armor,Slash,1
Crescent Armor,Slow,1
Crescent Armor,Slumber Sword,1
Crescent Armor,Soft,10
Crescent Armor,Spear,1
Crescent Armor,Speed Drink,2
Crescent Armor,Steal,1
Crescent Armor,Strength,1
Crescent Armor,Summon Lv.1,1
Crescent Armor,Summon Lv.2,1
Crescent Armor,Summon Lv.4,1
Crescent Armor,Summon Lv.5,1
Crescent Armor,Sylph,1
Crescent Armor,Tame,1
Crescent Armor,Tempest,1
Crescent Armor,Tent,2
Crescent Armor,Thornlet,1
Crescent Armor,Thunder Bow,1
Crescent Armor,TinySong,1
Crescent Armor,Titan,1
Crescent Armor,Tricorn Hat,1
Crescent Armor,Trident,1
Crescent Armor,TurtleShell,2
Crescent Armor,Venom,6
Crescent Armor,Venom Axe,2
Crescent Armor,Vitality,1
Crescent Armor,War Hammer,1
Crescent Armor,Whip,1
Crescent Armor,White Lv.1,2
Crescent Armor,White Lv.2,1
Crescent Armor,White Robe,1
Crescent Armor,Wonder Wand,1
Crescent Armor,X-Fight,1
Crescent Weapon,????,2
Crescent Weapon,Aero 2,1
Crescent Weapon,Aero 3,2
Crescent Weapon,Agility,1
Crescent Weapon,Aim,1
Crescent Weapon,Analyze,1
Crescent Weapon,Ancient Sword,1
Crescent Weapon,Angel Gwn,1
Crescent Weapon,Animals,3
Crescent Weapon,Antdt,4
Crescent Weapon,Antidote,4
Crescent Weapon,Armor,1
Crescent Weapon,Bahmut,1
Crescent Weapon,Bard's Surplice,1
Crescent Weapon,Barrier,2
Crescent Weapon,Bersk,1
Crescent Weapon,Bio,2
Crescent Weapon,Black Lv.1,1
Crescent Weapon,Black Lv.2,2
Crescent Weapon,Black Lv.3,1
Crescent Weapon,Black Lv.4,1
Crescent Weapon,Black Lv.5,1
Crescent Weapon,Blowfish,3
Crescent Weapon,Bolt,10
Crescent Weapon,Bolt2,2
Crescent Weapon,Bolt3,4
Crescent Weapon,Break,6
Crescent Weapon,Broadsword,1
Crescent Weapon,Bronze Armor,1
Crescent Weapon,Bronze Helm,1
Crescent Weapon,BuildUp,2
Crescent Weapon,Cabin,6
Crescent Weapon,Capture,1
Crescent Weapon,Caution,2
Crescent Weapon,Chain Whip,1
Crescent Weapon,Charm,4
Crescent Weapon,Chicken Knife,1
Crescent Weapon,Chocob,3
Crescent Weapon,Circlet,1
Crescent Weapon,Combine,1
Crescent Weapon,Conjure,4
Crescent Weapon,Control,2
Crescent Weapon,Coral Ring,1
Crescent Weapon,CornaJar,1
Crescent Weapon,Cotton Robe,1
Crescent Weapon,Counter,1
Crescent Weapon,Cover,1
Crescent Weapon,Crbnkl,3
Crescent Weapon,Crystal Armor,1
Crescent Weapon,Crystal Helm,1
Crescent Weapon,Cure,1
Crescent Weapon,Cure2,1
Crescent Weapon,Cure3,3
Crescent Weapon,Cursed Ring,1
Crescent Weapon,Dance,1
Crescent Weapon,DarkSuit,1
Crescent Weapon,Darkness Bow,1
Crescent Weapon,DblLance,1
Crescent Weapon,Defender Sword,2
Crescent Weapon,Demi,2
Crescent Weapon,Diamond Armlet,2
Crescent Weapon,Diamond Helm,1
Crescent Weapon,Diamond Shield,1
Crescent Weapon,Dimen Lv.1,1
Crescent Weapon,Dimen Lv.2,2
Crescent Weapon,Dimen Lv.3,1
Crescent Weapon,Dimen Lv.4,3
Crescent Weapon,Dimen Lv.6,3
Crescent Weapon,Dispel,1
Crescent Weapon,DmgFloor,3
Crescent Weapon,Dragon's Whisker,1
Crescent Weapon,Dragoon Lance,1
Crescent Weapon,Drain,6
Crescent Weapon,Drain Sword,2
Crescent Weapon,Dream Harp,1
Crescent Weapon,DrgnCrest,1
Crescent Weapon,Drink,2
Crescent Weapon,DrkShock,5
Crescent Weapon,Elixir,1
Crescent Weapon,Enhancer,1
Crescent Weapon,Equip Armors,3
Crescent Weapon,Equip Bows,1
Crescent Weapon,Equip Harps,2
Crescent Weapon,Equip Katana,5
Crescent Weapon,Equip Ribbon,1
Crescent Weapon,Equip Shield,3
Crescent Weapon,Equip Whips,1
Crescent Weapon,Ether,4
Crescent Weapon,Evade,1
Crescent Weapon,Exploder,1
Crescent Weapon,Eyedrop,1
Crescent Weapon,Fire Bow,1
Crescent Weapon,Fire Rod,1
Crescent Weapon,Fire2,4
Crescent Weapon,Flame Ring,1
Crescent Weapon,Flame Shield,1
Crescent Weapon,Flare,6
Crescent Weapon,Flash,2
Crescent Weapon,Float,1
Crescent Weapon,FrogSong,3
Crescent Weapon,Fusion,2
Crescent Weapon,GblinPnch,1
Crescent Weapon,Genji Shield,1
Crescent Weapon,Giant's Axe,3
Crescent Weapon,GilToss,1
Crescent Weapon,Gold Hairpin,1
Crescent Weapon,Golden Armor,1
Crescent Weapon,GuardOff,2
Crescent Weapon,Gungnir,1
Crescent Weapon,HP +10%,1
Crescent Weapon,HP +20%,2
Crescent Weapon,HP +30%,2
Crescent Weapon,Hast2,2
Crescent Weapon,Heal,1
Crescent Weapon,HiPotion,1
Crescent Weapon,Hide,2
Crescent Weapon,Holy,2
Crescent Weapon,Ice,2
Crescent Weapon,Ice Rod,1
Crescent Weapon,Ice Shield,1
Crescent Weapon,Ice2,10
Crescent Weapon,Ice3,6
Crescent Weapon,IceBrand,1
Crescent Weapon,Image,2
Crescent Weapon,Javelin,1
Crescent Weapon,Jump,1
Crescent Weapon,Killer Bow,2
Crescent Weapon,Kodachi,2
Crescent Weapon,Kotetsu,3
Crescent Weapon,Kunai,1
Crescent Weapon,L2 Old,2
Crescent Weapon,L3 Flare,1
Crescent Weapon,L5 Doom,1
Crescent Weapon,Leather Cap,1
Crescent Weapon,Leather Shoes,1
Crescent Weapon,Levia,1
Crescent Weapon,Life,1
Crescent Weapon,Lillith Rod,1
Crescent Weapon,Love,3
Crescent Weapon,LuckMallet,4
Crescent Weapon,MP +10%,1
Crescent Weapon,Mage Masher,1
Crescent Weapon,Magus,2
Crescent Weapon,Maiden's Kiss,3
Crescent Weapon,ManEater,1
Crescent Weapon,Mantra,1
Crescent Weapon,Medicine,2
Crescent Weapon,Meteo,1
Crescent Weapon,MgcSwrd Lv.2,1
Crescent Weapon,MgcSwrd Lv.3,1
Crescent Weapon,MgcSwrd Lv.5,2
Crescent Weapon,MgcSwrd Lv.7,1
Crescent Weapon,MgthyGrd,1
Crescent Weapon,Mimic,4
Crescent Weapon,Missile,4
Crescent Weapon,MoonFlut,2
Crescent Weapon,Mute,2
Crescent Weapon,Mythril Glove,1
Crescent Weapon,Mythril Hammer,2
Crescent Weapon,Mythril Helm,2
Crescent Weapon,Mythril Knife,1
Crescent Weapon,Mythril Sword,1
Crescent Weapon,Observe,1
Crescent Weapon,Odin,2
Crescent Weapon,Ogre Killer,1
Crescent Weapon,Old,1
Crescent Weapon,Orialcon,1
Crescent Weapon,Partisan,1
Crescent Weapon,Phenix,2
Crescent Weapon,Phoenix Down,2
Crescent Weapon,Pinwheel,1
Crescent Weapon,Potion,2
Crescent Weapon,Power,4
Crescent Weapon,Power Wrist,1
Crescent Weapon,Pray,2
Crescent Weapon,Preemptive,2
Crescent Weapon,Psych,4
Crescent Weapon,Qrter,3
Crescent Weapon,Quick,2
Crescent Weapon,Red Lv.1,1
Crescent Weapon,RegalCut,1
Crescent Weapon,Regen,2
Crescent Weapon,Remora,1
Crescent Weapon,Reset,7
Crescent Weapon,Revive,3
Crescent Weapon,Revivify,5
Crescent Weapon,RisingSun,1
Crescent Weapon,Roulette,1
Crescent Weapon,Rune Axe,1
Crescent Weapon,RuneEdge,1
Crescent Weapon,Running Shoes,2
Crescent Weapon,Sage's Staff,1
Crescent Weapon,Scan,1
Crescent Weapon,Shiva,1
Crescent Weapon,Shoat,4
Crescent Weapon,Shuriken,1
Crescent Weapon,Silk robe,1
Crescent Weapon,Silver Bow,1
Crescent Weapon,Silver Plate,2
Crescent Weapon,Sing,1
Crescent Weapon,Size,1
Crescent Weapon,Slash,1
Crescent Weapon,Sleep,4
Crescent Weapon,Slow,3
Crescent Weapon,Slow2,2
Crescent Weapon,Soft,5
Crescent Weapon,Spear,2
Crescent Weapon,Speed,2
Crescent Weapon,Speed Drink,2
Crescent Weapon,Staff of Light,1
Crescent Weapon,Steal,2
Crescent Weapon,Stealth Suit,1
Crescent Weapon,Summon Lv.1,1
Crescent Weapon,Summon Lv.2,1
Crescent Weapon,Summon Lv.4,5
Crescent Weapon,Summon Lv.5,4
Crescent Weapon,SwdSlap,2
Crescent Weapon,Syldra,1
Crescent Weapon,Sylph,1
Crescent Weapon,Tame,1
Crescent Weapon,Tent,3
Crescent Weapon,Thornlet,1
Crescent Weapon,Thunder Whip,1
Crescent Weapon,Tiger Mask,1
Crescent Weapon,TinySong,1
Crescent Weapon,TurtleShell,5
Crescent Weapon,Vampire,1
Crescent Weapon,Venom,8
Crescent Weapon,Venom Rod,1
Crescent Weapon,Vitality,1
Crescent Weapon,Void,3
Crescent Weapon,Wall,1
Crescent Weapon,Wall Ring,1
Crescent Weapon,War Hammer,2
Crescent Weapon,Water Scroll,1
Crescent Weapon,Whip,1
Crescent Weapon,White Lv.1,1
Crescent Weapon,White Lv.2,1
Crescent Weapon,White Lv.6,1
Crescent Weapon,Wind Spear,1
Crescent Weapon,Wonder Wand,1
Crescent Weapon,X-Magic,1
Crescent Weapon,Xzone,1
Dwarf Armor,2-Handed,2
Dwarf Armor,Aim,1
Dwarf Armor,Air Blade,8
Dwarf Armor,Air Lance,1
Dwarf Armor,Ancient Sword,2
Dwarf Armor,Angel Gwn,3
Dwarf Armor,Angel Ring,4
Dwarf Armor,AntiMagic Bow,1
Dwarf Armor,Antidote,3
Dwarf Armor,Artemis Bow,1
Dwarf Armor,Avis Killer,1
Dwarf Armor,Bandana,1
Dwarf Armor,Bard's Surplice,4
Dwarf Armor,Barrier,3
Dwarf Armor,Battle Axe,2
Dwarf Armor,BeastKiller,4
Dwarf Armor,Bio,2
Dwarf Armor,Bizen,1
Dwarf Armor,Black Lv.2,1
Dwarf Armor,Black Lv.3,2
Dwarf Armor,Black Lv.4,1
Dwarf Armor,Black Lv.6,1
Dwarf Armor,Black Robe,2
Dwarf Armor,Bolt2,2
Dwarf Armor,Bolt3,2
Dwarf Armor,Break,8
Dwarf Armor,Bronze Armor,5
Dwarf Armor,Bronze Helm,4
Dwarf Armor,Bronze Shield,4
Dwarf Armor,Cabin,10
Dwarf Armor,Caution,1
Dwarf Armor,Chain Whip,2
Dwarf Armor,Comet,1
Dwarf Armor,Conjure,2
Dwarf Armor,Control,2
Dwarf Armor,CopperPlt,1
Dwarf Armor,Coral Ring,3
Dwarf Armor,Coral Sword,1
Dwarf Armor,Coronet,1
Dwarf Armor,Cotton Robe,4
Dwarf Armor,Cover,2
Dwarf Armor,Crystal Armor,2
Dwarf Armor,Crystal Helm,3
Dwarf Armor,Crystal Shield,2
Dwarf Armor,Cursed Ring,3
Dwarf Armor,Dagger,3
Dwarf Armor,Dance,1
Dwarf Armor,DarkHood,1
Dwarf Armor,DarkMatter,3
Dwarf Armor,DarkSuit,2
Dwarf Armor,Darkness Bow,1
Dwarf Armor,DblLance,4
Dwarf Armor,Defender Sword,2
Dwarf Armor,DiamndPlt,4
Dwarf Armor,Diamond Armlet,2
Dwarf Armor,Diamond Armor,3
Dwarf Armor,Diamond Helm,4
Dwarf Armor,Diamond Shield,1
Dwarf Armor,Dimen Lv.1,1
Dwarf Armor,Dimen Lv.3,1
Dwarf Armor,Dimen Lv.5,2
Dwarf Armor,Dimen Lv.6,1
Dwarf Armor,Dispel,1
Dwarf Armor,DmgFloor,1
Dwarf Armor,DoomCut,5
Dwarf Armor,DragonFang,4
Dwarf Armor,Drain Sword,2
Dwarf Armor,Dream Harp,3
Dwarf Armor,DrgnCrest,1
Dwarf Armor,DrgnSwd,1
Dwarf Armor,Earth Bell,1
Dwarf Armor,Earth Hammer,2
Dwarf Armor,Elf Cape,3
Dwarf Armor,Elixir,12
Dwarf Armor,Elven Bow,5
Dwarf Armor,Enhancer,5
Dwarf Armor,Epee Sword,5
Dwarf Armor,Equip Bows,1
Dwarf Armor,Equip Katana,2
Dwarf Armor,Equip Ribbon,2
Dwarf Armor,Equip Rods,1
Dwarf Armor,Equip Shield,1
Dwarf Armor,Equip Swords,1
Dwarf Armor,Equip Whips,2
Dwarf Armor,Escape,1
Dwarf Armor,Ether,2
Dwarf Armor,Evade,1
Dwarf Armor,Exit,2
Dwarf Armor,Eyedrop,6
Dwarf Armor,Fire,2
Dwarf Armor,Fire Bow,1
Dwarf Armor,Fire Rod,3
Dwarf Armor,Fire3,4
Dwarf Armor,Flail,2
Dwarf Armor,Flame Ring,1
Dwarf Armor,Flame Scroll,4
Dwarf Armor,Flame Shield,1
Dwarf Armor,Flame Whip,2
Dwarf Armor,Flametongue,1
Dwarf Armor,Float,1
Dwarf Armor,Forged,4
Dwarf Armor,FrogSong,1
Dwarf Armor,Gaia Gear,1
Dwarf Armor,Gale Bow,4
Dwarf Armor,Gauntlets,2
Dwarf Armor,Genji Armor,1
Dwarf Armor,Genji Gloves,1
Dwarf Armor,Giant Drink,5
Dwarf Armor,Giant's Axe,1
Dwarf Armor,Giant's Gloves,1
Dwarf Armor,GilToss,2
Dwarf Armor,Giyaman,2
Dwarf Armor,Glasses,2
Dwarf Armor,Gold Hairpin,3
Dwarf Armor,Golden Armor,3
Dwarf Armor,Golden Helm,4
Dwarf Armor,Golden Shield,1
Dwarf Armor,Golem,6
Dwarf Armor,Guard Ring,4
Dwarf Armor,Gungnir,4
Dwarf Armor,HP +20%,1
Dwarf Armor,Hast2,1
Dwarf Armor,Hero,2
Dwarf Armor,Hero Drink,2
Dwarf Armor,HiPotion,7
Dwarf Armor,Hide,1
Dwarf Armor,Ice,2
Dwarf Armor,Ice Rod,4
Dwarf Armor,Ice Shield,3
Dwarf Armor,IceBrand,4
Dwarf Armor,Image,2
Dwarf Armor,Iron Armor,3
Dwarf Armor,Iron Helm,3
Dwarf Armor,Iron Shield,2
Dwarf Armor,Javelin,5
Dwarf Armor,Katana,1
Dwarf Armor,Kick,1
Dwarf Armor,Killer Bow,2
Dwarf Armor,Kodachi,2
Dwarf Armor,Kunai,4
Dwarf Armor,L3 Flare,1
Dwarf Armor,Lamia's Harp,2
Dwarf Armor,Lamia's Tiara,4
Dwarf Armor,Leather Cap,3
Dwarf Armor,Leather Shield,4
Dwarf Armor,Levia,2
Dwarf Armor,Life,1
Dwarf Armor,Lillith Rod,1
Dwarf Armor,LuckMallet,4
Dwarf Armor,Lumina Robe,4
Dwarf Armor,MP +30%,2
Dwarf Armor,Mage Masher,3
Dwarf Armor,Magic,1
Dwarf Armor,Magus,1
Dwarf Armor,Maiden's Kiss,4
Dwarf Armor,ManEater,5
Dwarf Armor,MgcSwrd Lv.3,2
Dwarf Armor,MgcSwrd Lv.4,3
Dwarf Armor,MgcSwrd Lv.5,1
Dwarf Armor,MgcSwrd Lv.6,1
Dwarf Armor,MgcSwrd Lv.7,1
Dwarf Armor,Mimic,1
Dwarf Armor,Mirage Vest,2
Dwarf Armor,MoonFlut,1
Dwarf Armor,Morning Star,2
Dwarf Armor,Murasume,2
Dwarf Armor,Mute,2
Dwarf Armor,Mythril Armor,5
Dwarf Armor,Mythril Glove,2
Dwarf Armor,Mythril Hammer,3
Dwarf Armor,Mythril Helm,2
Dwarf Armor,Mythril Knife,4
Dwarf Armor,Mythril Shield,2
Dwarf Armor,Mythril Spear,5
Dwarf Armor,Mythril Staff,2
Dwarf Armor,Mythril Sword,4
Dwarf Armor,Observe,2
Dwarf Armor,Ogre Killer,3
Dwarf Armor,OmegaMedl,1
Dwarf Armor,Orialcon,2
Dwarf Armor,Partisan,4
Dwarf Armor,Phoenix Down,5
Dwarf Armor,Pinwheel,3
Dwarf Armor,Plumed Hat,2
Dwarf Armor,Potion,4
Dwarf Armor,Power,1
Dwarf Armor,Power Drink,4
Dwarf Armor,Power Staff,3
Dwarf Armor,Power Wrist,3
Dwarf Armor,Pray,1
Dwarf Armor,Protect Drink,1
Dwarf Armor,Qrter,1
Dwarf Armor,Ragnarok,1
Dwarf Armor,Rainbow Dress,1
Dwarf Armor,Ramuh,2
Dwarf Armor,Red Lv.1,1
Dwarf Armor,Red Lv.2,1
Dwarf Armor,Red Lv.3,1
Dwarf Armor,Requiem,1
Dwarf Armor,Revivify,7
Dwarf Armor,Ribbon,2
Dwarf Armor,RisingSun,1
Dwarf Armor,Rod,2
Dwarf Armor,Roulette,1
Dwarf Armor,Rune Axe,5
Dwarf Armor,RuneEdge,2
Dwarf Armor,Running Shoes,1
Dwarf Armor,Sage's Staff,1
Dwarf Armor,Sasuke,1
Dwarf Armor,Scan,1
Dwarf Armor,Shiva,2
Dwarf Armor,Shoat,2
Dwarf Armor,Shuriken,4
Dwarf Armor,Silk robe,1
Dwarf Armor,Silver Bow,3
Dwarf Armor,Silver Harp,3
Dwarf Armor,Silver Plate,3
Dwarf Armor,Sing,2
Dwarf Armor,Slash,1
Dwarf Armor,Sleep,6
Dwarf Armor,Slumber Sword,4
Dwarf Armor,Soft,2
Dwarf Armor,Soot,2
Dwarf Armor,Spear,3
Dwarf Armor,Speed Drink,2
Dwarf Armor,Staff,3
Dwarf Armor,Staff of Light,3
Dwarf Armor,Steal,1
Dwarf Armor,Stealth Suit,2
Dwarf Armor,Summon Lv.1,1
Dwarf Armor,Summon Lv.4,1
Dwarf Armor,Tent,4
Dwarf Armor,Terrain,1
Dwarf Armor,Thief's Glove,1
Dwarf Armor,Thornlet,2
Dwarf Armor,Thunder Bow,3
Dwarf Armor,Thunder Rod,2
Dwarf Armor,Thunder Scroll,2
Dwarf Armor,Tiger Mask,4
Dwarf Armor,Time Slip,1
Dwarf Armor,Tinkerbell,1
Dwarf Armor,Training Suit,1
Dwarf Armor,Tricorn Hat,5
Dwarf Armor,Trident,1
Dwarf Armor,TurtleShell,8
Dwarf Armor,Venom,4
Dwarf Armor,Venom Axe,1
Dwarf Armor,Venom Rod,1
Dwarf Armor,Vitality,1
Dwarf Armor,Wall,1
Dwarf Armor,Wall Ring,2
Dwarf Armor,War Hammer,2
Dwarf Armor,Water Scroll,3
Dwarf Armor,Whip,3
Dwarf Armor,White Lv.1,2
Dwarf Armor,White Lv.3,1
Dwarf Armor,White Lv.4,1
Dwarf Armor,White Lv.6,2
Dwarf Armor,White Robe,2
Dwarf Armor,Wind Spear,1
Dwarf Armor,Wizard Rod,1
Dwarf Armor,X-Fight,1
Dwarf Armor,Xzone,1
Dwarf Magic,2-Handed,1
Dwarf Magic,????,1
Dwarf Magic,Aegis Shield,1
Dwarf Magic,Agility,1
Dwarf Magic,Aim,1
Dwarf Magic,Air Blade,1
Dwarf Magic,Air Lance,2
Dwarf Magic,Analyze,1
Dwarf Magic,Ancient Sword,2
Dwarf Magic,Angel Gwn,2
Dwarf Magic,Antdt,3
Dwarf Magic,AntiMagic Bow,3
Dwarf Magic,Antidote,8
Dwarf Magic,Bahmut,2
Dwarf Magic,Bandana,2
Dwarf Magic,Bard's Surplice,2
Dwarf Magic,Barrier,1
Dwarf Magic,Battle Axe,1
Dwarf Magic,BeastKiller,3
Dwarf Magic,Berserk,1
Dwarf Magic,Bio,2
Dwarf Magic,Black Lv.2,1
Dwarf Magic,Black Lv.3,2
Dwarf Magic,Black Lv.4,1
Dwarf Magic,Black Lv.5,2
Dwarf Magic,Black Lv.6,1
Dwarf Magic,Black Robe,3
Dwarf Magic,Blowfish,1
Dwarf Magic,Blue,1
Dwarf Magic,Bolt,2
Dwarf Magic,Bolt2,6
Dwarf Magic,Bolt3,2
Dwarf Magic,Brawl,2
Dwarf Magic,Break,4
Dwarf Magic,Broadsword,2
Dwarf Magic,Bronze Armor,1
Dwarf Magic,Bronze Helm,2
Dwarf Magic,BuildUp,2
Dwarf Magic,Cabin,5
Dwarf Magic,Capture,2
Dwarf Magic,Caution,1
Dwarf Magic,Charm,8
Dwarf Magic,Chicken Knife,1
Dwarf Magic,Chocob,1
Dwarf Magic,Circlet,3
Dwarf Magic,Condemn,1
Dwarf Magic,Conjure,1
Dwarf Magic,Control,1
Dwarf Magic,CopperPlt,2
Dwarf Magic,Coral Ring,2
Dwarf Magic,Coronet,1
Dwarf Magic,Cotton Robe,2
Dwarf Magic,Counter,1
Dwarf Magic,Cover,1
Dwarf Magic,Crystal Armor,1
Dwarf Magic,Crystal Helm,1
Dwarf Magic,Crystal Shield,1
Dwarf Magic,Cure2,1
Dwarf Magic,Cure3,1
Dwarf Magic,Cursed Shield,2
Dwarf Magic,Dagger,1
Dwarf Magic,Dance,1
Dwarf Magic,DarkHood,2
Dwarf Magic,DarkMatter,2
Dwarf Magic,DarkSuit,2
Dwarf Magic,Darkness Bow,1
Dwarf Magic,Dbl Grip,1
Dwarf Magic,Demi,1
Dwarf Magic,Diamond Armlet,1
Dwarf Magic,Diamond Armor,2
Dwarf Magic,Diamond Helm,3
Dwarf Magic,Diamond Shield,2
Dwarf Magic,Dimen Lv.1,1
Dwarf Magic,Dimen Lv.3,1
Dwarf Magic,Dimen Lv.4,1
Dwarf Magic,Dimen Lv.5,2
Dwarf Magic,Dimen Lv.6,1
Dwarf Magic,Dispel,2
Dwarf Magic,DmgFloor,1
Dwarf Magic,DoomCut,3
Dwarf Magic,DragonFang,2
Dwarf Magic,Drain,2
Dwarf Magic,Drain Sword,2
Dwarf Magic,Dream Harp,2
Dwarf Magic,DrgnCrest,1
Dwarf Magic,DrgnSwd,2
Dwarf Magic,Drink,1
Dwarf Magic,DrkShock,1
Dwarf Magic,Earth Bell,1
Dwarf Magic,Elf Cape,1
Dwarf Magic,Elixir,7
Dwarf Magic,Emission,1
Dwarf Magic,Enhancer,1
Dwarf Magic,Equip Armors,2
Dwarf Magic,Equip Axes,1
Dwarf Magic,Equip Ribbon,2
Dwarf Magic,Equip Rods,3
Dwarf Magic,Equip Shield,1
Dwarf Magic,Equip Whips,2
Dwarf Magic,Escape,1
Dwarf Magic,Ether,7
Dwarf Magic,Exit,1
Dwarf Magic,Exploder,1
Dwarf Magic,Eyedrop,5
Dwarf Magic,Fire,4
Dwarf Magic,Fire Rod,1
Dwarf Magic,Fire2,4
Dwarf Magic,Fire3,6
Dwarf Magic,Flail,1
Dwarf Magic,Flame Scroll,1
Dwarf Magic,Flame Shield,2
Dwarf Magic,Flametongue,1
Dwarf Magic,Flare,4
Dwarf Magic,Full Moon,2
Dwarf Magic,Gaia Gear,2
Dwarf Magic,Gale Bow,2
Dwarf Magic,Gauntlets,3
