,shop_name,shop_type,item,seed
91,Karnak Weapon 1,07,BlueMage,9604770
92,Karnak Weapon 1,07,None,9604770
93,Karnak Weapon 1,07,None,9604770
94,Karnak Weapon 1,07,None,9604770
95,Karnak Weapon 1,07,None,9604770
96,Karnak Weapon 2,01,Speed Drink,9604770
97,Karnak Weapon 2,01,Pinwheel,9604770
98,Karnak Weapon 2,01,Javelin,9604770
99,Karnak Weapon 2,01,Ragnarok,9604770
100,Karnak Weapon 2,01,Maiden's Kiss,9604770
101,Karnak Weapon 2,01,Cabin,9604770
102,Karnak Weapon 2,01,None,9604770
103,Karnak Weapon 2,01,None,9604770
104,Karnak Armor,07,Black Lv.4,9604770
105,Karnak Armor,07,Catch,9604770
106,Karnak Armor,07,GilToss,9604770
107,Karnak Armor,07,Chemist,9604770
108,Karnak Armor,07,None,9604770
109,Karnak Armor,07,None,9604770
110,Karnak Armor,07,None,9604770
111,Karnak Armor,07,None,9604770
112,Common World 1 Inn,00,AquaRake,9604770
113,Common World 1 Inn,00,Requiem,9604770
114,Common World 1 Inn,00,Toad,9604770
115,Common World 1 Inn,00,Void,9604770
116,Common World 1 Inn,00,Flare,9604770
117,Common World 1 Inn,00,None,9604770
118,Common World 1 Inn,00,None,9604770
119,Common World 1 Inn,00,None,9604770
120,Karnak Magic 1,07,White Lv.1,9604770
121,Karnak Magic 1,07,Equip Whips,9604770
122,Karnak Magic 1,07,Thief,9604770
123,Karnak Magic 1,07,Medicine,9604770
124,Karnak Magic 1,07,None,9604770
125,Karnak Magic 1,07,None,9604770
126,Karnak Magic 1,07,None,9604770
127,Karnak Magic 1,07,None,9604770
128,Karnak Magic 2,00,????,9604770
129,Karnak Magic 2,00,Regen,9604770
130,Karnak Magic 2,00,Quick,9604770
131,Karnak Magic 2,00,MgthyGrd,9604770
132,Karnak Magic 2,00,Emission,9604770
133,Karnak Magic 2,00,None,9604770
134,Karnak Magic 2,00,None,9604770
135,Karnak Magic 2,00,None,9604770
136,Karnak Magic 3,07,Red Lv.2,9604770
137,Karnak Magic 3,07,Black Lv.5,9604770
138,Karnak Magic 3,07,Counter,9604770
139,Karnak Magic 3,07,Steal,9604770
140,Karnak Magic 3,07,None,9604770
141,Karnak Magic 3,07,None,9604770
142,Karnak Magic 3,07,None,9604770
143,Karnak Magic 3,07,None,9604770
144,Crescent Weapon,01,Slumber Sword,9604770
145,Crescent Weapon,01,Silver Armlet,9604770
146,Crescent Weapon,01,Orialcon,9604770
147,Crescent Weapon,01,Battle Axe,9604770
148,Crescent Weapon,01,LuckMallet,9604770
149,Crescent Weapon,01,None,9604770
150,Crescent Weapon,01,None,9604770
151,Crescent Weapon,01,None,9604770
152,Crescent Armor,01,LuckMallet,9604770
153,Crescent Armor,01,CornaJar,9604770
154,Crescent Armor,01,Glasses,9604770
155,Crescent Armor,01,Leather Armor,9604770
156,Crescent Armor,01,HiPotion,9604770
157,Crescent Armor,01,Phoenix Down,9604770
158,Crescent Armor,01,Antidote,9604770
159,Crescent Armor,01,Eyedrop,9604770
160,Istory Relic,00,Condemn,9604770
161,Istory Relic,00,Fire3,9604770
162,Istory Relic,00,Qrter,9604770
163,Istory Relic,00,None,9604770
164,Istory Relic,00,None,9604770
165,Istory Relic,00,None,9604770
166,Istory Relic,00,None,9604770
167,Istory Relic,00,None,9604770
168,Jacole Weapon,00,MoonFlut,9604770
169,Jacole Weapon,00,Missile,9604770
170,Jacole Weapon,00,Dispel,9604770
171,Jacole Weapon,00,MindBlst,9604770
172,Jacole Weapon,00,Mute,9604770
173,Jacole Weapon,00,None,9604770
174,Jacole Weapon,00,None,9604770
175,Jacole Weapon,00,None,9604770
176,Jacole Armor,01,Leather Shoes,9604770
177,Jacole Armor,01,Guard Ring,9604770
178,Jacole Armor,01,Sasuke,9604770
179,Jacole Armor,01,Leather Cap,9604770
180,Jacole Armor,01,Phoenix Down,9604770
181,Jacole Armor,01,Revivify,9604770
182,Jacole Armor,01,TurtleShell,9604770
183,Jacole Armor,01,None,9604770
184,Common World 2 Inn 1,00,Slow,9604770
185,Common World 2 Inn 1,00,Time Slip,9604770
186,Common World 2 Inn 1,00,Mute,9604770
187,Common World 2 Inn 1,00,Fire2,9604770
188,Common World 2 Inn 1,00,Vampire,9604770
189,Common World 2 Inn 1,00,None,9604770
190,Common World 2 Inn 1,00,None,9604770
191,Common World 2 Inn 1,00,None,9604770
192,Lix Guild,07,Equip Armors,9604770
193,Lix Guild,07,Flirt,9604770
194,Lix Guild,07,Equip Ribbon,9604770
195,Lix Guild,07,Aim,9604770
196,Lix Guild,07,None,9604770
197,Lix Guild,07,None,9604770
198,Lix Guild,07,None,9604770
199,Lix Guild,07,None,9604770
200,Lix Armor,07,MgcSwrd Lv.6,9604770
201,Lix Armor,07,Equip Bows,9604770
202,Lix Armor,07,None,9604770
203,Lix Armor,07,None,9604770
204,Lix Armor,07,None,9604770
205,Lix Armor,07,None,9604770
206,Lix Armor,07,None,9604770
207,Lix Armor,07,None,9604770
208,Lix Magic,01,RuneEdge,9604770
209,Lix Magic,01,Tent,9604770
210,Lix Magic,01,Gold Hairpin,9604770
211,Lix Magic,01,War Hammer,9604770
212,Lix Magic,01,Revivify,9604770
213,Lix Magic,01,Soft,9604770
214,Lix Magic,01,Soft,9604770
215,Lix Magic,01,Soft,9604770
216,Rugor Weapon,01,Cabin,9604770
217,Rugor Weapon,01,Flame Scroll,9604770
218,Rugor Weapon,01,Gauntlets,9604770
219,Rugor Weapon,01,Silver Armlet,9604770
220,Rugor Weapon,01,Tempest,9604770
221,Rugor Weapon,01,Javelin,9604770
222,Rugor Weapon,01,Killer Bow,9604770
223,Rugor Weapon,01,Thief's Glove,9604770
224,Rugor Armor,01,Magus,9604770
225,Rugor Armor,01,Murasume,9604770
226,Rugor Armor,01,Speed Drink,9604770
227,Rugor Armor,01,Bronze Helm,9604770
228,Rugor Armor,01,Kotetsu,9604770
229,Rugor Armor,01,White Robe,9604770
230,Rugor Armor,01,Running Shoes,9604770
231,Rugor Armor,01,Eyedrop,9604770
232,Common World 2 Inn 2,07,Summon Lv.5,9604770
233,Common World 2 Inn 2,07,Dimen Lv.1,9604770
234,Common World 2 Inn 2,07,White Lv.3,9604770
235,Common World 2 Inn 2,07,Hunter,9604770
236,Common World 2 Inn 2,07,None,9604770
237,Common World 2 Inn 2,07,None,9604770
238,Common World 2 Inn 2,07,None,9604770
239,Common World 2 Inn 2,07,None,9604770
240,Bal/Kelb Weapon,07,Red Lv.1,9604770
241,Bal/Kelb Weapon,07,Blue,9604770
242,Bal/Kelb Weapon,07,Image,9604770
243,Bal/Kelb Weapon,07,White Lv.6,9604770
244,Bal/Kelb Weapon,07,None,9604770
245,Bal/Kelb Weapon,07,None,9604770
246,Bal/Kelb Weapon,07,None,9604770
247,Bal/Kelb Weapon,07,None,9604770
248,Bal/Kelb Armor,00,Comet,9604770
249,Bal/Kelb Armor,00,Doom,9604770
250,Bal/Kelb Armor,00,FrogSong,9604770
251,Bal/Kelb Armor,00,Hast2,9604770
252,Bal/Kelb Armor,00,Bolt2,9604770
253,Bal/Kelb Armor,00,None,9604770
254,Bal/Kelb Armor,00,None,9604770
255,Bal/Kelb Armor,00,None,9604770
256,Kelb Weapon,00,Fire,9604770
257,Kelb Weapon,00,Ice3,9604770
258,Kelb Weapon,00,Bolt3,9604770
259,Kelb Weapon,00,Cure2,9604770
260,Kelb Weapon,00,Antdt,9604770
261,Kelb Weapon,00,None,9604770
262,Kelb Weapon,00,None,9604770
263,Kelb Weapon,00,None,9604770
264,Kelb Armor,01,Dream Harp,9604770
265,Kelb Armor,01,Plumed Hat,9604770
266,Kelb Armor,01,RisingSun,9604770
267,Kelb Armor,01,Gungnir,9604770
268,Kelb Armor,01,Maiden's Kiss,9604770
269,Kelb Armor,01,LuckMallet,9604770
270,Kelb Armor,01,Cabin,9604770
271,Kelb Armor,01,None,9604770
272,Common World 2 Magic 1,00,Sleep,9604770
273,Common World 2 Magic 1,00,L5 Doom,9604770
274,Common World 2 Magic 1,00,Power,9604770
275,Common World 2 Magic 1,00,Love,9604770
276,Common World 2 Magic 1,00,None,9604770
277,Common World 2 Magic 1,00,None,9604770
278,Common World 2 Magic 1,00,None,9604770
279,Common World 2 Magic 1,00,None,9604770
280,Common World 2 Magic 2,07,Summon Lv.4,9604770
281,Common World 2 Magic 2,07,MgcSwrd Lv.7,9604770
282,Common World 2 Magic 2,07,Equip Swords,9604770
283,Common World 2 Magic 2,07,None,9604770
284,Common World 2 Magic 2,07,None,9604770
285,Common World 2 Magic 2,07,None,9604770
286,Common World 2 Magic 2,07,None,9604770
287,Common World 2 Magic 2,07,None,9604770
288,Common World 2 Magic 3,07,Black Lv.2,9604770
289,Common World 2 Magic 3,07,SwdSlap,9604770
290,Common World 2 Magic 3,07,None,9604770
291,Common World 2 Magic 3,07,None,9604770
292,Common World 2 Magic 3,07,None,9604770
293,Common World 2 Magic 3,07,None,9604770
294,Common World 2 Magic 3,07,None,9604770
295,Common World 2 Magic 3,07,None,9604770
296,Surgate Weapon,01,RisingSun,9604770
297,Surgate Weapon,01,Bronze Shield,9604770
298,Surgate Weapon,01,GrnBeret,9604770
299,Surgate Weapon,01,Ice Rod,9604770
300,Surgate Weapon,01,Kodachi,9604770
301,Surgate Weapon,01,Flame Ring,9604770
302,Surgate Weapon,01,Elixir,9604770
303,Surgate Weapon,01,Revivify,9604770
304,Surgate Armor,01,Angel Gwn,9604770
305,Surgate Armor,01,Mythril Staff,9604770
306,Surgate Armor,01,Crystal Shield,9604770
307,Surgate Armor,01,Thunder Bow,9604770
308,Surgate Armor,01,Killer Bow,9604770
309,Surgate Armor,01,Giant's Axe,9604770
310,Surgate Armor,01,Glasses,9604770
311,Surgate Armor,01,Bandana,9604770
312,Mua Weapon,07,MgcSwrd Lv.5,9604770
313,Mua Weapon,07,Summon Lv.3,9604770
314,Mua Weapon,07,None,9604770
315,Mua Weapon,07,None,9604770
316,Mua Weapon,07,None,9604770
317,Mua Weapon,07,None,9604770
318,Mua Weapon,07,None,9604770
319,Mua Weapon,07,None,9604770
320,Mua Armor,00,Ice2,9604770
321,Mua Armor,00,WhiteWind,9604770
322,Mua Armor,00,Life,9604770
323,Mua Armor,00,Holy,9604770
324,Mua Armor,00,Heal,9604770
325,Mua Armor,00,None,9604770
326,Mua Armor,00,None,9604770
327,Mua Armor,00,None,9604770
328,Mua Magic 1,07,Dbl Grip,9604770
329,Mua Magic 1,07,Bard,9604770
330,Mua Magic 1,07,MP +10%,9604770
331,Mua Magic 1,07,RedMage,9604770
332,Mua Magic 1,07,None,9604770
333,Mua Magic 1,07,None,9604770
334,Mua Magic 1,07,None,9604770
335,Mua Magic 1,07,None,9604770
336,Mua Magic 2,00,Scan,9604770
337,Mua Magic 2,00,DrkShock,9604770
338,Mua Magic 2,00,Fire,9604770
339,Mua Magic 2,00,Shiva,9604770
340,Mua Magic 2,00,None,9604770
341,Mua Magic 2,00,None,9604770
342,Mua Magic 2,00,None,9604770
343,Mua Magic 2,00,None,9604770
344,Mua Magic 3,00,L3 Flare,9604770
345,Mua Magic 3,00,Psych,9604770
346,Mua Magic 3,00,Xzone,9604770
347,Mua Magic 3,00,Flare,9604770
348,Mua Magic 3,00,Slow2,9604770
349,Mua Magic 3,00,None,9604770
350,Mua Magic 3,00,None,9604770
351,Mua Magic 3,00,None,9604770
352,Lix Inn,07,DmgFloor,9604770
353,Lix Inn,07,Caution,9604770
354,Lix Inn,07,Summon Lv.1,9604770
355,Lix Inn,07,White Lv.4,9604770
356,Lix Inn,07,None,9604770
357,Lix Inn,07,None,9604770
358,Lix Inn,07,None,9604770
359,Lix Inn,07,None,9604770
360,Dwarf Magic,01,Lillith Rod,9604770
361,Dwarf Magic,01,Air Blade,9604770
362,Dwarf Magic,01,Epee Sword,9604770
363,Dwarf Magic,01,Mirage Vest,9604770
364,Dwarf Magic,01,Dream Harp,9604770
365,Dwarf Magic,01,Maiden's Kiss,9604770
366,Dwarf Magic,01,TurtleShell,9604770
367,Dwarf Magic,01,Eyedrop,9604770
368,Dwarf Weapon,07,DrgnSwd,9604770
369,Dwarf Weapon,07,Equip Shield,9604770
370,Dwarf Weapon,07,White Lv.2,9604770
371,Dwarf Weapon,07,Black Lv.6,9604770
372,Dwarf Weapon,07,None,9604770
373,Dwarf Weapon,07,None,9604770
374,Dwarf Weapon,07,None,9604770
375,Dwarf Weapon,07,None,9604770
376,Dwarf Armor,00,Bio,9604770
377,Dwarf Armor,00,Ice,9604770
378,Dwarf Armor,00,Venom,9604770
379,Dwarf Armor,00,Psych,9604770
380,Dwarf Armor,00,Exit,9604770
381,Dwarf Armor,00,None,9604770
382,Dwarf Armor,00,None,9604770
383,Dwarf Armor,00,None,9604770
384,Mirage Weapon,01,Giant Drink,9604770
385,Mirage Weapon,01,Mythril Shield,9604770
386,Mirage Weapon,01,Coral Sword,9604770
387,Mirage Weapon,01,Bizen,9604770
388,Mirage Weapon,01,Healing Staff,9604770
389,Mirage Weapon,01,Wizard Rod,9604770
390,Mirage Weapon,01,Thornlet,9604770
391,Mirage Weapon,01,HiPotion,9604770
392,Mirage Guild,07,Kick,9604770
393,Mirage Guild,07,Cover,9604770
394,Mirage Guild,07,Dancer,9604770
395,Mirage Guild,07,Geomancer,9604770
396,Mirage Guild,07,None,9604770
397,Mirage Guild,07,None,9604770
398,Mirage Guild,07,None,9604770
399,Mirage Guild,07,None,9604770
400,Mirage Armor,07,Black Lv.1,9604770
401,Mirage Armor,07,Mantra,9604770
402,Mirage Armor,07,Preemptive,9604770
403,Mirage Armor,07,Barrier,9604770
404,Mirage Armor,07,None,9604770
405,Mirage Armor,07,None,9604770
406,Mirage Armor,07,None,9604770
407,Mirage Armor,07,None,9604770
408,Mirage Relic,00,Demi,9604770
409,Mirage Relic,00,L4 Qrter,9604770
410,Mirage Relic,00,Bio,9604770
411,Mirage Relic,00,Levia,9604770
412,Mirage Relic,00,Golem,9604770
413,Mirage Relic,00,None,9604770
414,Mirage Relic,00,None,9604770
415,Mirage Relic,00,None,9604770
416,Mirage Magic 1,01,Flame Shield,9604770
417,Mirage Magic 1,01,Diamond Shield,9604770
418,Mirage Magic 1,01,Rune Chime,9604770
419,Mirage Magic 1,01,Angel Gwn,9604770
420,Mirage Magic 1,01,Mythril Armor,9604770
421,Mirage Magic 1,01,Glasses,9604770
422,Mirage Magic 1,01,Ether,9604770
423,Mirage Magic 1,01,Tent,9604770
424,Mirage Magic 2,01,IceBrand,9604770
425,Mirage Magic 2,01,Kotetsu,9604770
426,Mirage Magic 2,01,Venom Axe,9604770
427,Mirage Magic 2,01,Staff,9604770
428,Mirage Magic 2,01,Tiger Mask,9604770
429,Mirage Magic 2,01,Potion,9604770
430,Mirage Magic 2,01,Elixir,9604770
431,Mirage Magic 2,01,Antidote,9604770
432,Mirage Inn 1,01,Mythril Shield,9604770
433,Mirage Inn 1,01,Holy Lance,9604770
434,Mirage Inn 1,01,Diamond Armlet,9604770
435,Mirage Inn 1,01,Whip,9604770
436,Mirage Inn 1,01,Elixir,9604770
437,Mirage Inn 1,01,Bone Mail,9604770
438,Mirage Inn 1,01,Bizen,9604770
439,Mirage Inn 1,01,RegalCut,9604770
440,Mirage Inn 2,07,Slash,9604770
441,Mirage Inn 2,07,Sing,9604770
442,Mirage Inn 2,07,Equip Katana,9604770
443,Mirage Inn 2,07,Dimen Lv.5,9604770
444,Mirage Inn 2,07,None,9604770
445,Mirage Inn 2,07,None,9604770
446,Mirage Inn 2,07,None,9604770
447,Mirage Inn 2,07,None,9604770
0,Tule Weapon,01,Black Robe,8787629
1,Tule Weapon,01,Tiger Mask,8787629
2,Tule Weapon,01,Dream Harp,8787629
3,Tule Weapon,01,Elf Cape,8787629
4,Tule Weapon,01,Maiden's Kiss,8787629
5,Tule Weapon,01,Eyedrop,8787629
6,Tule Weapon,01,None,8787629
7,Tule Weapon,01,None,8787629
8,Tule Armor,00,Wall,8787629
9,Tule Armor,00,Charm,8787629
10,Tule Armor,00,None,8787629
11,Tule Armor,00,None,8787629
12,Tule Armor,00,None,8787629
13,Tule Armor,00,None,8787629
14,Tule Armor,00,None,8787629
15,Tule Armor,00,None,8787629
16,Tule Inn,01,Forged,8787629
17,Tule Inn,01,Maiden's Kiss,8787629
18,Tule Inn,01,Drain Sword,8787629
19,Tule Inn,01,Power Drink,8787629
20,Tule Inn,01,Ether,8787629
21,Tule Inn,01,None,8787629
22,Tule Inn,01,None,8787629
23,Tule Inn,01,None,8787629
24,Tule Magic,07,Escape,8787629
25,Tule Magic,07,Equip Ribbon,8787629
26,Tule Magic,07,Dancer,8787629
27,Tule Magic,07,Equip Swords,8787629
28,Tule Magic,07,None,8787629
29,Tule Magic,07,None,8787629
30,Tule Magic,07,None,8787629
31,Tule Magic,07,None,8787629
32,Carwen Weapon,01,Magus,8787629
33,Carwen Weapon,01,Crystal Shield,8787629
34,Carwen Weapon,01,DarkMatter,8787629
35,Carwen Weapon,01,Silk robe,8787629
36,Carwen Weapon,01,Revivify,8787629
37,Carwen Weapon,01,TurtleShell,8787629
38,Carwen Weapon,01,Eyedrop,8787629
39,Carwen Weapon,01,Cabin,8787629
40,Carwen Armor,00,Cure,8787629
41,Carwen Armor,00,Size,8787629
42,Carwen Armor,00,Life,8787629
43,Carwen Armor,00,Bolt3,8787629
44,Carwen Armor,00,None,8787629
45,Carwen Armor,00,None,8787629
46,Carwen Armor,00,None,8787629
47,Carwen Armor,00,None,8787629
48,Carwen Inn,01,Fire Bow,8787629
49,Carwen Inn,01,Leather Shield,8787629
50,Carwen Inn,01,Mythril Armor,8787629
51,Carwen Inn,01,Kodachi,8787629
52,Carwen Inn,01,Gungnir,8787629
53,Carwen Inn,01,Cursed Ring,8787629
54,Carwen Inn,01,Tricorn Hat,8787629
55,Carwen Inn,01,Elixir,8787629
56,Carwen Magic,00,Mute,8787629
57,Carwen Magic,00,????,8787629
58,Carwen Magic,00,Meteo,8787629
59,Carwen Magic,00,Comet,8787629
60,Carwen Magic,00,Emission,8787629
61,Carwen Magic,00,None,8787629
62,Carwen Magic,00,None,8787629
63,Carwen Magic,00,None,8787629
64,Worus Weapon,07,Summoner,8787629
65,Worus Weapon,07,Ninja,8787629
66,Worus Weapon,07,BlackMage,8787629
67,Worus Weapon,07,Summon Lv.5,8787629
68,Worus Weapon,07,None,8787629
69,Worus Weapon,07,None,8787629
70,Worus Weapon,07,None,8787629
71,Worus Weapon,07,None,8787629
72,Worus Armor,00,Ifrit,8787629
73,Worus Armor,00,Fire3,8787629
74,Worus Armor,00,Ice2,8787629
75,Worus Armor,00,Shiva,8787629
76,Worus Armor,00,Titan,8787629
77,Worus Armor,00,None,8787629
78,Worus Armor,00,None,8787629
79,Worus Armor,00,None,8787629
80,Worus Magic,07,Medicine,8787629
81,Worus Magic,07,Equip Bows,8787629
82,Worus Magic,07,MgcSwrd Lv.2,8787629
83,Worus Magic,07,Summon Lv.1,8787629
84,Worus Magic,07,None,8787629
85,Worus Magic,07,None,8787629
86,Worus Magic,07,None,8787629
87,Worus Magic,07,None,8787629
88,Karnak Weapon 1,00,Drain,8787629
89,Karnak Weapon 1,00,Missile,8787629
90,Karnak Weapon 1,00,Scan,8787629
91,Karnak Weapon 1,00,Speed,8787629
92,Karnak Weapon 1,00,Psych,8787629
93,Karnak Weapon 1,00,None,8787629
94,Karnak Weapon 1,00,None,8787629
95,Karnak Weapon 1,00,None,8787629
96,Karnak Weapon 2,01,Bronze Armor,8787629
97,Karnak Weapon 2,01,Mythril Shield,8787629
98,Karnak Weapon 2,01,Iron Shield,8787629
99,Karnak Weapon 2,01,Genji Shield,8787629
100,Karnak Weapon 2,01,Elixir,8787629
101,Karnak Weapon 2,01,Cabin,8787629
102,Karnak Weapon 2,01,None,8787629
103,Karnak Weapon 2,01,None,8787629
104,Karnak Armor,07,DmgFloor,8787629
105,Karnak Armor,07,BuildUp,8787629
106,Karnak Armor,07,Equip Axes,8787629
107,Karnak Armor,07,Red Lv.1,8787629
108,Karnak Armor,07,None,8787629
109,Karnak Armor,07,None,8787629
110,Karnak Armor,07,None,8787629
111,Karnak Armor,07,None,8787629
112,Common World 1 Inn,01,Mythril Hammer,8787629
113,Common World 1 Inn,01,Bone Mail,8787629
114,Common World 1 Inn,01,Tent,8787629
115,Common World 1 Inn,01,Staff of Light,8787629
116,Common World 1 Inn,01,Mythril Staff,8787629
117,Common World 1 Inn,01,Mirage Vest,8787629
118,Common World 1 Inn,01,Diamond Armor,8787629
119,Common World 1 Inn,01,Bronze Shield,8787629
120,Karnak Magic 1,07,Red Lv.3,8787629
121,Karnak Magic 1,07,Summon Lv.4,8787629
122,Karnak Magic 1,07,Hide,8787629
123,Karnak Magic 1,07,Red Lv.2,8787629
124,Karnak Magic 1,07,None,8787629
125,Karnak Magic 1,07,None,8787629
126,Karnak Magic 1,07,None,8787629
127,Karnak Magic 1,07,None,8787629
128,Karnak Magic 2,00,Shell,8787629
129,Karnak Magic 2,00,Break,8787629
130,Karnak Magic 2,00,Doom,8787629
131,Karnak Magic 2,00,Odin,8787629
132,Karnak Magic 2,00,Crbnkl,8787629
133,Karnak Magic 2,00,None,8787629
134,Karnak Magic 2,00,None,8787629
135,Karnak Magic 2,00,None,8787629
136,Karnak Magic 3,00,GuardOff,8787629
137,Karnak Magic 3,00,Bolt,8787629
138,Karnak Magic 3,00,Toad,8787629
139,Karnak Magic 3,00,Flash,8787629
140,Karnak Magic 3,00,Demi,8787629
141,Karnak Magic 3,00,None,8787629
142,Karnak Magic 3,00,None,8787629
143,Karnak Magic 3,00,None,8787629
144,Crescent Weapon,01,Golden Shield,8787629
145,Crescent Weapon,01,Mythril Spear,8787629
146,Crescent Weapon,01,Thunder Scroll,8787629
147,Crescent Weapon,01,Ice Bow,8787629
148,Crescent Weapon,01,Mythril Staff,8787629
149,Crescent Weapon,01,Phoenix Down,8787629
150,Crescent Weapon,01,Revivify,8787629
151,Crescent Weapon,01,Soft,8787629
152,Crescent Armor,07,Bard,8787629
153,Crescent Armor,07,Equip Harps,8787629
154,Crescent Armor,07,None,8787629
155,Crescent Armor,07,None,8787629
156,Crescent Armor,07,None,8787629
157,Crescent Armor,07,None,8787629
158,Crescent Armor,07,None,8787629
159,Crescent Armor,07,None,8787629
160,Istory Relic,01,Speed Drink,8787629
161,Istory Relic,01,Rune Axe,8787629
162,Istory Relic,01,Hero Drink,8787629
163,Istory Relic,01,Mythril Armor,8787629
164,Istory Relic,01,Phoenix Down,8787629
165,Istory Relic,01,LuckMallet,8787629
166,Istory Relic,01,Cabin,8787629
167,Istory Relic,01,None,8787629
168,Jacole Weapon,00,Aero,8787629
169,Jacole Weapon,00,Power,8787629
170,Jacole Weapon,00,Cure3,8787629
171,Jacole Weapon,00,Bio,8787629
172,Jacole Weapon,00,L4 Qrter,8787629
173,Jacole Weapon,00,None,8787629
174,Jacole Weapon,00,None,8787629
175,Jacole Weapon,00,None,8787629
176,Jacole Armor,00,Fire3,8787629
177,Jacole Armor,00,None,8787629
178,Jacole Armor,00,None,8787629
179,Jacole Armor,00,None,8787629
180,Jacole Armor,00,None,8787629
181,Jacole Armor,00,None,8787629
182,Jacole Armor,00,None,8787629
183,Jacole Armor,00,None,8787629
184,Common World 2 Inn 1,07,Berserk,8787629
185,Common World 2 Inn 1,07,Observe,8787629
186,Common World 2 Inn 1,07,Monk,8787629
187,Common World 2 Inn 1,07,MP +10%,8787629
188,Common World 2 Inn 1,07,None,8787629
189,Common World 2 Inn 1,07,None,8787629
190,Common World 2 Inn 1,07,None,8787629
191,Common World 2 Inn 1,07,None,8787629
192,Lix Guild,00,Mute,8787629
193,Lix Guild,00,L5 Doom,8787629
194,Lix Guild,00,AquaRake,8787629
195,Lix Guild,00,Hammer,8787629
196,Lix Guild,00,Hero,8787629
197,Lix Guild,00,None,8787629
198,Lix Guild,00,None,8787629
199,Lix Guild,00,None,8787629
200,Lix Armor,01,Running Shoes,8787629
201,Lix Armor,01,Battle Axe,8787629
202,Lix Armor,01,Mythril Spear,8787629
203,Lix Armor,01,Crystal Armor,8787629
204,Lix Armor,01,HiPotion,8787629
205,Lix Armor,01,Antidote,8787629
206,Lix Armor,01,Soft,8787629
207,Lix Armor,01,None,8787629
208,Lix Magic,01,Lamia's Tiara,8787629
209,Lix Magic,01,Full Moon,8787629
210,Lix Magic,01,Ice Bow,8787629
211,Lix Magic,01,CornaJar,8787629
212,Lix Magic,01,Ether,8787629
213,Lix Magic,01,Antidote,8787629
214,Lix Magic,01,Tent,8787629
215,Lix Magic,01,None,8787629
216,Rugor Weapon,07,White Lv.4,8787629
217,Rugor Weapon,07,Black Lv.5,8787629
218,Rugor Weapon,07,2-Handed,8787629
219,Rugor Weapon,07,TimeMage,8787629
220,Rugor Weapon,07,None,8787629
221,Rugor Weapon,07,None,8787629
222,Rugor Weapon,07,None,8787629
223,Rugor Weapon,07,None,8787629
224,Rugor Armor,07,MgcSwrd Lv.5,8787629
225,Rugor Armor,07,Sing,8787629
226,Rugor Armor,07,BlueMage,8787629
227,Rugor Armor,07,Combine,8787629
228,Rugor Armor,07,None,8787629
229,Rugor Armor,07,None,8787629
230,Rugor Armor,07,None,8787629
231,Rugor Armor,07,None,8787629
232,Common World 2 Inn 2,01,Defender Sword,8787629
233,Common World 2 Inn 2,01,Venom Rod,8787629
234,Common World 2 Inn 2,01,Ice Shield,8787629
235,Common World 2 Inn 2,01,Gale Bow,8787629
236,Common World 2 Inn 2,01,Venom Axe,8787629
237,Common World 2 Inn 2,01,Angel Ring,8787629
238,Common World 2 Inn 2,01,Full Moon,8787629
239,Common World 2 Inn 2,01,Antidote,8787629
240,Bal/Kelb Weapon,01,Flametongue,8787629
241,Bal/Kelb Weapon,01,Kotetsu,8787629
242,Bal/Kelb Weapon,01,Gaia Gear,8787629
243,Bal/Kelb Weapon,01,Coronet,8787629
244,Bal/Kelb Weapon,01,War Hammer,8787629
245,Bal/Kelb Weapon,01,Assassin,8787629
246,Bal/Kelb Weapon,01,GrnBeret,8787629
247,Bal/Kelb Weapon,01,Glasses,8787629
248,Bal/Kelb Armor,00,Blowfish,8787629
249,Bal/Kelb Armor,00,Exit,8787629
250,Bal/Kelb Armor,00,FrogSong,8787629
251,Bal/Kelb Armor,00,MgthyGrd,8787629
252,Bal/Kelb Armor,00,Cure2,8787629
253,Bal/Kelb Armor,00,None,8787629
254,Bal/Kelb Armor,00,None,8787629
255,Bal/Kelb Armor,00,None,8787629
256,Kelb Weapon,00,Slow2,8787629
257,Kelb Weapon,00,Sleep,8787629
258,Kelb Weapon,00,Venom,8787629
259,Kelb Weapon,00,Reset,8787629
260,Kelb Weapon,00,Drain,8787629
261,Kelb Weapon,00,None,8787629
262,Kelb Weapon,00,None,8787629
263,Kelb Weapon,00,None,8787629
264,Kelb Armor,01,Flame Whip,8787629
265,Kelb Armor,01,ManEater,8787629
266,Kelb Armor,01,Morning Star,8787629
267,Kelb Armor,01,Venom Rod,8787629
268,Kelb Armor,01,TurtleShell,8787629
269,Kelb Armor,01,None,8787629
270,Kelb Armor,01,None,8787629
271,Kelb Armor,01,None,8787629
272,Common World 2 Magic 1,07,HP +20%,8787629
273,Common World 2 Magic 1,07,X-Fight,8787629
274,Common World 2 Magic 1,07,MgcSwrd Lv.3,8787629
275,Common World 2 Magic 1,07,None,8787629
276,Common World 2 Magic 1,07,None,8787629
277,Common World 2 Magic 1,07,None,8787629
278,Common World 2 Magic 1,07,None,8787629
279,Common World 2 Magic 1,07,None,8787629
280,Common World 2 Magic 2,00,WhiteWind,8787629
281,Common World 2 Magic 2,00,Exploder,8787629
282,Common World 2 Magic 2,00,GblinPnch,8787629
283,Common World 2 Magic 2,00,None,8787629
284,Common World 2 Magic 2,00,None,8787629
