idx,idx_hex,monster_name,monster_rank,stats_address,drops_address,name_address,monster_name_python,unique_name,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_hp,num_mp,num_exp,num_gil,num_level,gauge_time,phys_power,phys_mult,evade,phys_def,mag_power,mag_def,mag_evade,hp_lo,hp_hi,mp_lo,mp_hi,exp_lo,exp_hi,gil_lo,gil_hi,atk_index,elemental_immune,status0_immune,status1_immune,status2_immune,elemental_absorb,unavoidable_atk,elemental_weakness,monster_type,special_immune,initial_status0,initial_status1,initial_status2,initial_status3,name_index,level,steal_common,steal_rare,drop_common,drop_rare,steal_common_name,steal_rare_name,drop_common_name,drop_rare_name,name_string,immune_ dead,immune_ petrify,immune_ toad,immune_ mini,immune_ float,immune_ poison,immune_ zombie,immune_darkness,immune_aging,immune_sleep,immune_paralyze,immune_charm,immune_berserk,immune_mute,immune_image2,immune_image,immune_wall,immune_armor,immune_shell,immune_stop,immune_haste,immune_slow,immune_invul,immune_regen,immune_water,immune_wind,immune_earth,immune_holy,immune_poison,immune_lightning,immune_ice,immune_fire,absorb_water,absorb_wind,absorb_earth,absorb_holy,absorb_poison,absorb_lightning,absorb_ice,absorb_fire,weakness_water,weakness_wind,weakness_earth,weakness_holy,weakness_poison,weakness_lightning,weakness_ice,weakness_fire,inflictable_dead,inflictable_petrify,inflictable_toad,inflictable_mini,inflictable_float,inflictable_poison,inflictable_zombie,inflictable_darkness,inflictable_aging,inflictable_sleep,inflictable_paralyze,inflictable_charm,inflictable_berserk,inflictable_mute,inflictable_image2,inflictable_image,inflictable_wall,inflictable_armor,inflictable_shell,inflictable_stop,inflictable_haste,inflictable_slow,inflictable_invul,inflictable_regen,immune_text_water,immune_text_wind,immune_text_earth,immune_text_holy,immune_text_poison,immune_text_lightning,immune_text_ice,immune_text_fire,absorb_text_water,absorb_text_wind,absorb_text_earth,absorb_text_holy,absorb_text_poison,absorb_text_lightning,absorb_text_ice,absorb_text_fire,weakness_text_water,weakness_text_wind,weakness_text_earth,weakness_text_holy,weakness_text_poison,weakness_text_lightning,weakness_text_ice,weakness_text_fire
123,7B,Wall Mage,monster,D00F60,D051EC,E0051E,Wall_Mage,Wall_Mage_123,28,52,04,00,05,00,00,00,1295,100,897,368,36,1C,34,04,00,05,00,00,00,14,05,64,00,84,03,71,01,00,00,00,00,00,00,00,00,80,00,80,00,80,00,7B,24,CA,00,E2,00,Wall Ring, ,Ether, ,767a8585966c7a807eff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
124,7C,Magic Drgn,monster,D00F80,D051F0,E00528,Magic_Drgn,Magic_Drgn_124,27,58,08,00,10,00,05,00,2889,299,1196,371,36,1B,3A,08,00,0A,00,05,00,54,0B,2C,01,B0,04,74,01,00,00,30,00,00,00,40,48,14,00,88,00,00,00,7C,24,E1,E0,E3,00,HiPotion,Potion,Elixir, ,6c7a80827c96638b8087,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,wind,,,poison,,,
125,7D,DarkWizard,monster,D00FA0,D051F4,E00532,DarkWizard,DarkWizard_125,30,50,01,00,10,30,05,00,1992,499,947,374,36,1E,32,01,00,0A,1E,05,00,CF,07,F4,01,B6,03,77,01,00,00,24,20,00,00,00,10,A0,00,00,00,00,00,7D,24,3E,35,3A,00,Judgement Staff,Venom Rod,Power Staff, ,637a8b847682937a8b7d,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,petrify,,mini,float,,zombie,darkness,aging,sleep,,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,holy,,,,
126,7E,AdamaGolem,monster,D00FC0,D051F8,E0053C,AdamaGolem,AdamaGolem_126,35,62,09,00,10,00,05,00,3636,0,1096,377,37,23,3E,09,00,0A,00,05,00,42,0E,00,00,4C,04,7A,01,00,00,74,60,10,00,00,04,00,00,00,00,00,00,7E,25,E1,E0,E1,00,HiPotion,Potion,HiPotion, ,607d7a867a6688857e86,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,float,,zombie,darkness,aging,,,charm,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,,
127,7F,BandelKuar,monster,D00FE0,D051FC,E00546,BandelKuar,BandelKuar_127,35,59,08,00,05,00,05,00,2590,100,1146,380,37,23,3B,08,00,05,00,05,00,28,0A,64,00,7E,04,7D,01,00,00,10,00,00,00,00,01,04,00,00,00,00,00,7F,25,E4,00,E4,00,Phoenix Down, ,Phoenix Down, ,617a877d7e856a8e7a8b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
128,80,Motordrive,monster,D01000,D05200,E00550,Motordrive,Motordrive_128,32,63,09,20,15,00,15,50,3288,0,1295,383,38,20,3F,09,14,0F,00,0F,32,E4,0C,00,00,14,05,80,01,00,00,04,00,00,00,40,07,80,00,00,00,00,00,80,26,5D,E0,F6,00,BeastKiller,Potion,Hero Drink, ,6c888d888b7d8b828f7e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,petrify,toad,mini,float,,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,ice,fire
129,81,BlueDragon,monster,D01020,D05204,E0055A,BlueDragon,BlueDragon_129,35,64,09,20,10,00,05,30,6874,997,2491,499,38,23,40,09,14,0A,00,05,1E,F4,1A,E8,03,C4,09,F4,01,00,20,30,70,00,02,00,00,10,10,88,00,00,00,81,26,F1,EA,EA,00,Cabin,DragonFang,DragonFang, ,61858e7e638b7a808887,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,ice,,,,,,,,,
130,82,Red Dragon,monster,D01040,D05208,E00564,Red_Dragon,Red_Dragon_130,34,65,09,00,12,50,08,05,7471,997,2989,499,30,22,41,09,00,0C,32,08,05,4C,1D,E8,03,B8,0B,F4,01,00,00,70,70,00,01,00,A2,31,00,00,00,00,00,82,1E,BD,E1,E3,00,Flame Ring,HiPotion,Elixir, ,717e7d96638b7a808887,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,,,,,float,poison,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,fire,water,,earth,,,,ice,
131,83,Yellow Drgn,monster,D01060,D0520C,E0056E,Yellow_Drgn,Yellow_Drgn_131,35,65,09,00,10,00,05,10,8467,997,2590,499,38,23,41,09,00,0A,00,05,0A,34,21,E8,03,28,0A,F4,01,00,00,74,70,00,04,00,00,10,00,00,00,00,00,83,26,E2,34,BE,00,Ether,Thunder Rod,Coral Ring, ,787e98889096638b8087,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,lightning,,,,,,,,,,
132,84,Sleepy,monster,D01080,D05210,E00578,Sleepy,Sleepy_132,30,50,04,10,05,00,05,00,1594,100,698,395,36,1E,32,04,0A,05,00,05,00,40,06,64,00,BC,02,8C,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,84,24,E1,3B,89,00,HiPotion,Healing Staff,Leather Cap, ,72857e7e8992ffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
133,85,Treeman,monster,D010A0,D05214,E00582,Treeman,Treeman_133,35,52,07,00,05,00,05,10,2192,100,822,398,37,23,34,07,00,05,00,05,0A,98,08,64,00,39,03,8F,01,00,00,00,00,00,00,00,01,80,00,00,00,00,00,85,25,F5,F3,F4,00,Protect Drink,Power Drink,Speed Drink, ,738b7e7e867a87ffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
134,86,Hedgehog,monster,D010C0,D05218,E0058C,Hedgehog,Hedgehog_134,28,54,06,00,25,00,05,00,997,0,847,401,37,1C,36,06,00,19,00,05,00,E8,03,00,00,52,03,92,01,00,00,10,00,00,00,00,00,04,00,00,00,00,00,86,25,00,EC,EC,00, ,Soft,Soft, ,677e7d807e818880ffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
135,87,Python,monster,D010E0,D0521C,E00596,Python,Python_135,24,49,06,00,05,00,05,00,1793,0,678,404,39,18,31,06,00,05,00,05,00,08,07,00,00,A8,02,95,01,00,00,10,00,00,00,00,02,00,00,00,00,00,00,87,27,00,E8,E9,00, ,Antidote,Eyedrop, ,6f928d818887ffffffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
136,88,Shadow,monster,D01100,D05220,E005A0,Shadow,Shadow_136,26,57,07,30,25,00,05,00,997,0,877,407,40,1A,39,07,1E,19,00,05,00,E8,03,00,00,70,03,98,01,00,00,30,00,00,00,00,00,00,00,88,00,00,00,88,28,E1,00,E6,00,HiPotion, ,Revivify, ,72817a7d8890ffffffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
137,89,Elm Gigas,monster,D01120,D05224,E005AA,Elm_Gigas,Elm_Gigas_137,37,62,10,20,05,30,30,20,4154,4981,807,410,39,25,3E,0A,14,05,1E,1E,14,4A,10,88,13,2A,03,9B,01,00,20,36,00,00,40,40,00,80,00,08,40,00,00,89,27,F6,00,F2,00,Hero Drink, ,Giant Drink, ,648586966682807a8cff,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,,,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,wind,,,,,,,,,,,,,,
138,8A,Pao,monster,D01140,D05228,E005B4,Pao,Pao_138,20,40,09,00,00,00,00,00,499,0,0,0,27,14,28,09,00,00,00,00,00,F4,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,8A,1B,E1,E0,00,F0,HiPotion,Potion, ,Tent,6f7a88ffffffffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
139,8B,Radiator,monster,D01160,D0522C,E005BE,Radiator,Radiator_139,05,47,08,00,30,00,20,00,897,997,797,416,40,05,2F,08,00,1E,00,14,00,84,03,E8,03,20,03,A1,01,00,00,30,00,00,00,00,01,00,00,00,00,00,00,8B,28,E0,00,E0,00,Potion, ,Potion, ,717a7d827a8d888bffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
140,8C,Metamorpha,monster,D01180,D05230,E005C8,Metamorpha,Metamorpha_140,33,40,10,00,10,10,05,00,6973,9961,20,774,43,21,28,0A,00,0A,0A,05,00,58,1B,10,27,14,00,09,03,00,00,E4,84,00,00,00,C0,A0,00,00,00,00,00,8C,2B,E1,38,3C,00,HiPotion,Staff,Staff of Light, ,6c7e8d7a86888b89817a,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,mini,float,,zombie,darkness,,sleep,paralyze,charm,berserk,,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,wind,,,,,,
141,8D,Unknown,monster,D011A0,D05234,E005D2,Unknown,Unknown_141,22,60,06,00,25,00,00,00,2491,0,1196,523,41,16,3C,06,00,19,00,00,00,C4,09,00,00,B0,04,0D,02,00,00,34,F0,10,08,20,10,01,00,00,00,40,00,8D,29,5D,00,00,00,BeastKiller, , , ,74878487889087ffffff,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,petrify,,,float,,zombie,darkness,,,,,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,poison,,,,,,,holy,,,,
142,8E,Desertpede,monster,D011C0,D05238,E005DC,Desertpede,Desertpede_142,22,59,06,00,10,250,05,10,2142,0,897,425,40,16,3B,06,00,0A,FA,05,0A,66,08,00,00,84,03,AA,01,00,00,10,00,00,00,00,02,40,00,00,00,00,00,8E,28,E8,E0,EB,00,Antidote,Potion,DarkMatter, ,637e8c7e8b8d897e7d7e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
143,8F,Barette,monster,D011E0,D0523C,E005E6,Barette,Barette_143,21,61,10,00,55,00,20,10,997,0,1046,428,41,15,3D,0A,00,37,00,14,0A,E8,03,00,00,1A,04,AD,01,00,00,10,00,00,00,00,02,40,00,00,00,00,00,8F,29,00,E0,E1,00, ,Potion,HiPotion, ,617a8b7e8d8d7effffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
144,90,Sekmet,monster,D01200,D05240,E005F0,Sekmet,Sekmet_144,43,70,11,00,10,00,05,20,5977,0,3,10,41,2B,46,0B,00,0A,00,05,14,70,17,00,00,03,00,0A,00,00,00,F4,40,00,00,00,00,A4,00,00,00,00,00,90,29,B0,E1,A0,00,Thief's Glove,HiPotion,Crystal Armor, ,727e84867e8dffffffff,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,aging,,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
145,91,BlandLamia,monster,D01220,D05244,E005FA,BlandLamia,BlandLamia_145,27,54,06,00,10,00,05,10,2092,598,698,434,40,1B,36,06,00,0A,00,05,0A,34,08,58,02,BC,02,B3,01,00,00,00,00,00,00,00,02,85,00,00,00,00,00,91,28,CC,E5,99,00,Thornlet,Maiden's Kiss,Lamia's Tiara, ,61857a877d6b7a86827a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,ice,
146,92,Pyra Layer,monster,D01240,D05248,E00604,Pyra_Layer,Pyra_Layer_146,26,61,08,00,10,00,05,05,2192,997,797,437,41,1A,3D,08,00,0A,00,05,05,98,08,E8,03,20,03,B6,01,00,20,30,60,10,00,40,04,05,00,88,00,00,00,92,29,00,F3,E0,00, ,Power Drink,Potion, ,6f928b7a966b7a927e8b,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,,,float,poison,zombie,darkness,aging,,,charm,berserk,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,lightning,,
147,93,Nile,monster,D01260,D0524C,E0060E,Nile,Nile_147,21,51,08,00,35,00,06,00,1196,10,479,440,38,15,33,08,00,23,00,06,00,B0,04,0A,00,E0,01,B9,01,00,00,F4,80,00,00,00,04,00,00,00,00,00,00,93,26,00,00,F5,00, , ,Protect Drink, ,6d82857effffffffffff,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,float,,zombie,darkness,,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,lightning,,
148,94,Archaesaur,monster,D01280,D05250,E00618,Archaesaur,Archaesaur_148,33,67,11,00,20,00,05,00,9922,997,1793,443,35,21,43,0B,00,14,00,05,00,E8,26,E8,03,08,07,BC,01,00,08,74,7F,10,08,00,21,31,00,00,00,00,00,94,23,E4,00,00,EA,Phoenix Down, , ,DragonFang,608b7c817a7e8c7a8e8b,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,,,,float,,zombie,darkness,aging,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,poison,,,,,,,,poison,,,,,,earth,,,,,fire
149,95,ZephyrZone,monster,D012A0,D05254,E00622,ZephyrZone,ZephyrZone_149,30,55,10,30,25,60,30,30,3766,4981,1993,499,53,1E,37,0A,1E,19,3C,1E,1E,C4,0E,88,13,D0,07,F4,01,00,00,D0,00,00,00,00,00,A4,00,00,00,00,00,95,35,E3,E0,E3,00,Elixir,Potion,Elixir, ,797e8981928b7988877e,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
150,96,ExdethSoul,monster,D012C0,D05258,E0062C,ExdethSoul,ExdethSoul_150,40,77,13,50,40,00,45,00,19922,19922,0,0,1,28,4D,0D,32,28,00,2D,00,20,4E,20,4E,00,00,00,00,00,20,7F,FF,10,00,00,10,A1,98,00,00,00,00,96,01,00,00,00,EB, , , ,DarkMatter,64917d7e8d8172888e85,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,holy,,,,
151,97,Slug,monster,D012E0,D0525C,E00636,Slug,Slug_151,20,62,07,10,10,00,05,00,1813,100,1096,452,42,14,3E,07,0A,0A,00,05,00,1C,07,64,00,4C,04,C5,01,00,00,30,00,00,00,00,01,00,00,00,00,00,00,97,2A,E1,E0,00,00,HiPotion,Potion, , ,72858e80ffffffffffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,fire
152,98,GloomWidow,monster,D01300,D05260,E00640,GloomWidow,GloomWidow_152,20,60,08,00,10,00,05,00,1813,0,1096,455,42,14,3C,08,00,0A,00,05,00,1C,07,00,00,4C,04,C8,01,00,00,00,00,00,00,00,80,00,00,00,00,00,00,98,2A,E1,E0,00,00,HiPotion,Potion, , ,668588888676827d8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,water,,,,,,,
153,99,Mukare,monster,D01320,D05264,E0064A,Mukare,Mukare_153,25,65,08,00,10,00,05,10,1993,200,1196,458,42,19,41,08,00,0A,00,05,0A,D0,07,C8,00,B0,04,CB,01,00,20,30,00,00,00,40,00,A0,00,88,00,00,00,99,2A,69,A8,AB,00,DoomCut,Silk robe,Lumina Robe, ,6c8e847a8b7effffffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
154,9A,Ixecrator,monster,D01340,D05268,E00654,Ixecrator,Ixecrator_154,35,52,07,00,10,00,05,50,1993,9961,1295,461,42,23,34,07,00,0A,00,05,32,D0,07,10,27,14,05,CE,01,00,00,00,00,00,00,00,00,80,00,00,00,00,00,9A,2A,E2,00,B8,00,Ether, ,Diamond Armlet, ,68917e7c8b7a8d888bff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
155,9B,Owazoral,monster,D01360,D0526C,E0065E,Owazoral,Owazoral_155,24,60,10,00,10,00,05,20,1893,100,1246,464,43,18,3C,0A,00,0A,00,05,14,6C,07,64,00,E2,04,D1,01,00,00,00,00,00,00,00,00,04,00,00,00,00,00,9B,2B,AE,E1,E6,00,Mirage Vest,HiPotion,Revivify, ,6e907a93888b7a85ffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
156,9C,ShdwDancer,monster,D01380,D05270,E00668,ShdwDancer,ShdwDancer_156,30,75,09,20,10,00,05,30,4463,100,1544,467,43,1E,4B,09,14,0A,00,05,1E,80,11,64,00,0E,06,D4,01,00,00,31,00,00,00,40,00,80,00,88,00,00,00,9C,2B,6D,BA,ED,00,Dancing Dagger,Power Wrist,LuckMallet, ,72817d90637a877c7e8b,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
